Timestamp,Data,Target,Prediction
Mon Oct 09 12:27:49 2017,15,15,14.415092
Mon Oct 09 12:27:49 2017,15,14,14.680938
Mon Oct 09 12:27:50 2017,14,14,14.4602995
Mon Oct 09 12:27:50 2017,15,14,14.24691
Mon Oct 09 12:27:51 2017,14,14,14.22174
Mon Oct 09 12:27:51 2017,14,15,14.144306
Mon Oct 09 12:27:52 2017,15,14,14.410349
Mon Oct 09 12:27:52 2017,14,14,14.239401
Mon Oct 09 12:27:53 2017,14,14,14.131076
Mon Oct 09 12:27:53 2017,14,15,14.115792
Mon Oct 09 12:27:54 2017,14,15,14.523027
Mon Oct 09 12:27:54 2017,14,14,14.775174
Mon Oct 09 12:27:55 2017,15,14,14.560221
Mon Oct 09 12:27:55 2017,15,14,14.3497925
Mon Oct 09 12:27:56 2017,15,14,14.285819
Mon Oct 09 12:27:56 2017,14,15,14.190043
Mon Oct 09 12:27:57 2017,15,14,14.475531
Mon Oct 09 12:27:57 2017,14,14,14.350209
Mon Oct 09 12:27:58 2017,14,14,14.240907
Mon Oct 09 12:27:58 2017,14,14,14.17249
Mon Oct 09 12:27:59 2017,14,14,14.111483
Mon Oct 09 12:27:59 2017,14,14,14.066654
Mon Oct 09 12:28:00 2017,15,14,13.992576
Mon Oct 09 12:28:00 2017,15,15,14.002705
Mon Oct 09 12:28:01 2017,14,14,14.451279
Mon Oct 09 12:28:01 2017,14,14,14.341098
Mon Oct 09 12:28:02 2017,15,14,14.22889
Mon Oct 09 12:28:02 2017,15,15,14.135555
Mon Oct 09 12:28:03 2017,15,14,14.502605
Mon Oct 09 12:28:03 2017,15,14,14.394728
Mon Oct 09 12:28:04 2017,14,15,14.276031
Mon Oct 09 12:28:04 2017,14,15,14.618978
Mon Oct 09 12:28:05 2017,14,14,14.888133
Mon Oct 09 12:28:05 2017,15,14,14.616342
Mon Oct 09 12:28:06 2017,14,14,14.415408
Mon Oct 09 12:28:06 2017,14,14,14.278061
Mon Oct 09 12:28:07 2017,14,15,14.162681
Mon Oct 09 12:28:08 2017,14,14,14.495916
Mon Oct 09 12:28:08 2017,14,14,14.334093
Mon Oct 09 12:28:09 2017,14,14,14.233733
Mon Oct 09 12:28:09 2017,15,14,14.122621
Mon Oct 09 12:28:10 2017,15,14,14.088945
Mon Oct 09 12:28:10 2017,14,15,14.043012
Mon Oct 09 12:28:11 2017,15,14,14.433036
Mon Oct 09 12:28:11 2017,15,14,14.266383
Mon Oct 09 12:28:12 2017,14,15,14.191317
Mon Oct 09 12:28:12 2017,14,15,14.589553
Mon Oct 09 12:28:13 2017,15,15,14.877532
Mon Oct 09 12:28:13 2017,15,14,15.051319
Mon Oct 09 12:28:14 2017,15,14,14.729839
Mon Oct 09 12:28:14 2017,14,15,14.467769
Mon Oct 09 12:28:15 2017,14,14,14.696618
Mon Oct 09 12:28:15 2017,14,14,14.47574
Mon Oct 09 12:28:16 2017,14,14,14.303266
Mon Oct 09 12:28:16 2017,15,15,14.109823
Mon Oct 09 12:28:17 2017,15,15,14.471777
Mon Oct 09 12:28:17 2017,14,15,14.759347
Mon Oct 09 12:28:18 2017,14,14,14.979141
Mon Oct 09 12:28:18 2017,15,14,14.656588
Mon Oct 09 12:28:19 2017,14,14,14.452345
Mon Oct 09 12:28:19 2017,14,14,14.2153015
Mon Oct 09 12:28:20 2017,15,14,14.060245
Mon Oct 09 12:28:20 2017,14,14,14.045897
Mon Oct 09 12:28:21 2017,15,14,13.959478
Mon Oct 09 12:28:21 2017,14,14,13.93943
Mon Oct 09 12:28:22 2017,14,14,13.920316
Mon Oct 09 12:28:22 2017,15,14,13.92229
Mon Oct 09 12:28:23 2017,14,14,14.012615
Mon Oct 09 12:28:23 2017,14,14,14.00088
Mon Oct 09 12:28:24 2017,14,15,14.00863
Mon Oct 09 12:28:24 2017,14,14,14.445025
Mon Oct 09 12:28:25 2017,15,14,14.362524
Mon Oct 09 12:28:25 2017,15,15,14.29087
Mon Oct 09 12:28:26 2017,14,14,14.654592
Mon Oct 09 12:28:26 2017,15,15,14.499999
Mon Oct 09 12:28:26 2017,15,14,14.782941
Mon Oct 09 12:28:27 2017,14,14,14.566493
Mon Oct 09 12:28:27 2017,14,14,14.405297
Mon Oct 09 12:28:28 2017,14,15,14.255605
Mon Oct 09 12:28:29 2017,14,14,14.540192
Mon Oct 09 12:28:29 2017,14,14,14.439428
Mon Oct 09 12:28:30 2017,15,14,14.235779
Mon Oct 09 12:28:30 2017,15,15,14.12883
Mon Oct 09 12:28:31 2017,14,15,14.504934
Mon Oct 09 12:28:31 2017,15,14,14.764694
Mon Oct 09 12:28:32 2017,15,14,14.564768
Mon Oct 09 12:28:32 2017,14,14,14.371007
Mon Oct 09 12:28:33 2017,14,14,14.189893
Mon Oct 09 12:28:33 2017,14,15,14.082025
Mon Oct 09 12:28:34 2017,14,14,14.444733
Mon Oct 09 12:28:34 2017,14,14,14.317238
Mon Oct 09 12:28:35 2017,15,14,14.145826
Mon Oct 09 12:28:35 2017,15,15,14.074483
Mon Oct 09 12:28:36 2017,14,15,14.49162
Mon Oct 09 12:28:36 2017,14,14,14.83512
Mon Oct 09 12:28:37 2017,14,15,14.61962
Mon Oct 09 12:28:37 2017,14,14,14.821779
Mon Oct 09 12:28:38 2017,14,14,14.550315
Mon Oct 09 12:28:38 2017,14,14,14.395462
Mon Oct 09 12:28:39 2017,15,14,14.173625
Mon Oct 09 12:28:39 2017,14,15,14.18922
Mon Oct 09 12:28:40 2017,15,14,14.478163
Mon Oct 09 12:28:40 2017,14,14,14.32749
Mon Oct 09 12:28:41 2017,14,14,14.21778
Mon Oct 09 12:28:41 2017,15,14,14.129458
Mon Oct 09 12:28:42 2017,14,15,14.089521
Mon Oct 09 12:28:42 2017,14,14,14.448335
Mon Oct 09 12:28:43 2017,14,14,14.3005295
Mon Oct 09 12:28:43 2017,14,14,14.235734
Mon Oct 09 12:28:44 2017,15,14,14.0979395
Mon Oct 09 12:28:44 2017,14,14,14.028446
Mon Oct 09 12:28:45 2017,15,14,14.005181
Mon Oct 09 12:28:45 2017,15,14,14.047861
Mon Oct 09 12:28:46 2017,15,14,14.028217
Mon Oct 09 12:28:46 2017,15,14,14.018799
Mon Oct 09 12:28:47 2017,14,15,13.939385
Mon Oct 09 12:28:47 2017,14,14,14.484517
Mon Oct 09 12:28:48 2017,14,14,14.413029
Mon Oct 09 12:28:48 2017,14,14,14.367011
Mon Oct 09 12:28:49 2017,15,14,14.199974
Mon Oct 09 12:28:50 2017,15,15,14.129352
Mon Oct 09 12:28:50 2017,14,15,14.566004
Mon Oct 09 12:28:51 2017,14,14,14.889623
Mon Oct 09 12:28:51 2017,14,14,14.606996
Mon Oct 09 12:28:52 2017,14,14,14.413144
Mon Oct 09 12:28:52 2017,15,14,14.2670965
Mon Oct 09 12:28:53 2017,14,14,14.181962
Mon Oct 09 12:28:53 2017,14,15,14.105732
Mon Oct 09 12:28:54 2017,14,14,14.453061
Mon Oct 09 12:28:54 2017,15,15,14.266847
Mon Oct 09 12:28:55 2017,15,15,14.577729
Mon Oct 09 12:28:55 2017,14,14,14.887887
Mon Oct 09 12:28:56 2017,14,14,14.6522
Mon Oct 09 12:28:56 2017,14,14,14.428125
Mon Oct 09 12:28:57 2017,14,14,14.187637
Mon Oct 09 12:28:57 2017,15,14,14.1012
Mon Oct 09 12:28:58 2017,14,14,14.037755
Mon Oct 09 12:28:58 2017,14,14,13.96884
Mon Oct 09 12:28:59 2017,14,14,13.975658
Mon Oct 09 12:28:59 2017,14,14,13.969582
Mon Oct 09 12:29:00 2017,14,14,14.019537
Mon Oct 09 12:29:00 2017,14,14,14.060887
Mon Oct 09 12:29:01 2017,14,14,14.051259
Mon Oct 09 12:29:01 2017,15,14,14.009388
Mon Oct 09 12:29:02 2017,14,14,14.060438
Mon Oct 09 12:29:02 2017,14,14,14.089934
Mon Oct 09 12:29:03 2017,14,14,14.070726
Mon Oct 09 12:29:03 2017,15,14,14.087488
Mon Oct 09 12:29:04 2017,14,14,14.048473
Mon Oct 09 12:29:04 2017,14,15,14.086915
Mon Oct 09 12:29:05 2017,15,14,14.510311
Mon Oct 09 12:29:05 2017,15,15,14.377425
Mon Oct 09 12:29:06 2017,14,14,14.738382
Mon Oct 09 12:29:06 2017,14,14,14.562339
Mon Oct 09 12:29:07 2017,14,15,14.406273
Mon Oct 09 12:29:07 2017,14,15,14.6924925
Mon Oct 09 12:29:08 2017,15,14,14.845483
Mon Oct 09 12:29:09 2017,14,15,14.608365
Mon Oct 09 12:29:09 2017,14,15,14.82278
Mon Oct 09 12:29:10 2017,14,14,15.026552
Mon Oct 09 12:29:10 2017,14,14,14.678155
Mon Oct 09 12:29:11 2017,14,14,14.387704
Mon Oct 09 12:29:11 2017,15,15,14.162548
Mon Oct 09 12:29:11 2017,14,14,14.559082
Mon Oct 09 12:29:12 2017,14,14,14.298033
Mon Oct 09 12:29:12 2017,15,15,14.153287
Mon Oct 09 12:29:13 2017,15,14,14.473544
Mon Oct 09 12:29:13 2017,15,13,14.373095
Mon Oct 09 12:29:14 2017,14,14,13.806161
Mon Oct 09 12:29:14 2017,14,14,13.8015
Mon Oct 09 12:29:15 2017,15,15,13.818489
Mon Oct 09 12:29:15 2017,14,14,14.261059
Mon Oct 09 12:29:16 2017,14,14,14.173361
Mon Oct 09 12:29:16 2017,14,14,14.228957
Mon Oct 09 12:29:17 2017,15,14,14.168812
Mon Oct 09 12:29:17 2017,15,14,14.135384
Mon Oct 09 12:29:18 2017,15,14,14.068909
Mon Oct 09 12:29:18 2017,14,15,14.113177
Mon Oct 09 12:29:19 2017,14,14,14.486258
Mon Oct 09 12:29:19 2017,14,14,14.397581
Mon Oct 09 12:29:20 2017,14,15,14.337157
Mon Oct 09 12:29:20 2017,14,14,14.618334
Mon Oct 09 12:29:21 2017,14,14,14.490558
Mon Oct 09 12:29:21 2017,14,14,14.349698
Mon Oct 09 12:29:22 2017,14,14,14.203947
Mon Oct 09 12:29:22 2017,14,15,14.130897
Mon Oct 09 12:29:23 2017,14,15,14.494323
Mon Oct 09 12:29:23 2017,14,14,14.784182
Mon Oct 09 12:29:24 2017,14,14,14.553168
Mon Oct 09 12:29:25 2017,15,14,14.366638
Mon Oct 09 12:29:25 2017,14,15,14.213115
Mon Oct 09 12:29:26 2017,14,14,14.590673
Mon Oct 09 12:29:26 2017,15,14,14.31235
Mon Oct 09 12:29:27 2017,14,14,14.191292
Mon Oct 09 12:29:27 2017,15,14,14.103534
Mon Oct 09 12:29:28 2017,14,14,14.090929
Mon Oct 09 12:29:28 2017,14,14,14.043265
Mon Oct 09 12:29:29 2017,14,14,13.9661045
Mon Oct 09 12:29:29 2017,15,14,13.996079
Mon Oct 09 12:29:30 2017,14,14,13.983496
Mon Oct 09 12:29:30 2017,14,14,14.009528
Mon Oct 09 12:29:31 2017,14,14,14.085358
Mon Oct 09 12:29:31 2017,15,14,14.089055
Mon Oct 09 12:29:32 2017,15,15,14.038083
Mon Oct 09 12:29:32 2017,14,14,14.505439
Mon Oct 09 12:29:33 2017,14,14,14.394685
Mon Oct 09 12:29:33 2017,14,14,14.320783
Mon Oct 09 12:29:34 2017,14,14,14.221301
Mon Oct 09 12:29:34 2017,15,14,14.186194
Mon Oct 09 12:29:35 2017,14,15,14.112365
Mon Oct 09 12:29:35 2017,14,15,14.4924755
Mon Oct 09 12:29:36 2017,14,14,14.8130665
Mon Oct 09 12:29:36 2017,15,14,14.621837
Mon Oct 09 12:29:37 2017,15,14,14.393647
Mon Oct 09 12:29:37 2017,14,14,14.245863
Mon Oct 09 12:29:38 2017,15,15,14.17937
Mon Oct 09 12:29:38 2017,14,15,14.510102
Mon Oct 09 12:29:39 2017,14,14,14.763618
Mon Oct 09 12:29:39 2017,14,14,14.538528
Mon Oct 09 12:29:40 2017,14,14,14.323441
Mon Oct 09 12:29:40 2017,15,15,14.198868
Mon Oct 09 12:29:41 2017,14,15,14.558372
Mon Oct 09 12:29:41 2017,14,14,14.789915
Mon Oct 09 12:29:42 2017,14,15,14.542437
Mon Oct 09 12:29:42 2017,14,14,14.8105135
Mon Oct 09 12:29:43 2017,15,14,14.478945
Mon Oct 09 12:29:43 2017,14,14,14.335897
Mon Oct 09 12:29:44 2017,14,15,14.19527
Mon Oct 09 12:29:45 2017,14,15,14.533708
Mon Oct 09 12:29:45 2017,14,14,14.770113
Mon Oct 09 12:29:46 2017,14,14,14.49635
Mon Oct 09 12:29:46 2017,14,14,14.264395
Mon Oct 09 12:29:47 2017,14,15,14.245752
Mon Oct 09 12:29:47 2017,14,14,14.563538
Mon Oct 09 12:29:48 2017,14,14,14.360171
Mon Oct 09 12:29:48 2017,15,14,14.204496
Mon Oct 09 12:29:49 2017,14,14,14.101312
Mon Oct 09 12:29:49 2017,14,14,14.023556
Mon Oct 09 12:29:50 2017,14,14,14.003683
Mon Oct 09 12:29:50 2017,14,14,13.996337
Mon Oct 09 12:29:51 2017,15,14,14.038228
Mon Oct 09 12:29:51 2017,15,14,13.972357
Mon Oct 09 12:29:52 2017,14,14,13.996518
Mon Oct 09 12:29:52 2017,14,14,14.052952
Mon Oct 09 12:29:53 2017,14,14,14.038277
Mon Oct 09 12:29:53 2017,14,14,14.03859
Mon Oct 09 12:29:54 2017,14,14,14.047634
Mon Oct 09 12:29:54 2017,15,14,14.059634
Mon Oct 09 12:29:55 2017,14,14,14.099186
Mon Oct 09 12:29:55 2017,15,14,14.101675
Mon Oct 09 12:29:56 2017,15,14,14.079905
Mon Oct 09 12:29:56 2017,14,15,14.077243
Mon Oct 09 12:29:56 2017,14,15,14.529824
Mon Oct 09 12:29:57 2017,14,15,14.853363
Mon Oct 09 12:29:57 2017,14,14,15.038247
Mon Oct 09 12:29:58 2017,14,14,14.762808
Mon Oct 09 12:29:58 2017,14,15,14.570118
Mon Oct 09 12:29:59 2017,14,15,14.795855
Mon Oct 09 12:29:59 2017,14,15,14.925796
Mon Oct 09 12:30:00 2017,14,14,15.029562
Mon Oct 09 12:30:00 2017,14,14,14.666426
Mon Oct 09 12:30:01 2017,14,14,14.449477
Mon Oct 09 12:30:02 2017,14,14,14.22779
Mon Oct 09 12:30:02 2017,14,14,14.122968
Mon Oct 09 12:30:03 2017,14,15,13.940274
Mon Oct 09 12:30:03 2017,14,14,14.341027
Mon Oct 09 12:30:04 2017,14,14,14.203395
Mon Oct 09 12:30:04 2017,14,14,14.147919
Mon Oct 09 12:30:05 2017,14,15,14.130159
Mon Oct 09 12:30:05 2017,15,14,14.463178
Mon Oct 09 12:30:06 2017,14,14,14.323993
Mon Oct 09 12:30:06 2017,15,14,14.216986
Mon Oct 09 12:30:07 2017,14,14,14.130304
Mon Oct 09 12:30:07 2017,14,14,14.105797
Mon Oct 09 12:30:08 2017,15,14,14.076516
Mon Oct 09 12:30:08 2017,15,14,14.048061
Mon Oct 09 12:30:09 2017,14,14,14.071702
Mon Oct 09 12:30:09 2017,15,14,14.031568
Mon Oct 09 12:30:10 2017,15,14,14.041035
Mon Oct 09 12:30:10 2017,14,14,14.055264
Mon Oct 09 12:30:11 2017,14,14,14.065803
Mon Oct 09 12:30:11 2017,14,14,14.1213255
Mon Oct 09 12:30:12 2017,15,14,14.117051
Mon Oct 09 12:30:12 2017,14,14,14.064962
Mon Oct 09 12:30:13 2017,14,14,14.030788
Mon Oct 09 12:30:13 2017,15,14,14.035119
Mon Oct 09 12:30:14 2017,14,14,14.055474
Mon Oct 09 12:30:14 2017,13,15,14.103073
Mon Oct 09 12:30:15 2017,14,14,14.45976
Mon Oct 09 12:30:15 2017,14,14,14.36643
Mon Oct 09 12:30:16 2017,15,14,14.251283
Mon Oct 09 12:30:16 2017,14,14,14.2062845
Mon Oct 09 12:30:17 2017,14,14,14.154098
Mon Oct 09 12:30:17 2017,14,14,14.095303
Mon Oct 09 12:30:18 2017,14,14,14.078577
Mon Oct 09 12:30:18 2017,14,14,14.015613
Mon Oct 09 12:30:19 2017,14,14,14.038792
Mon Oct 09 12:30:20 2017,15,14,14.03451
Mon Oct 09 12:30:20 2017,14,14,14.110562
Mon Oct 09 12:30:21 2017,14,14,14.087189
Mon Oct 09 12:30:21 2017,15,14,14.059235
Mon Oct 09 12:30:22 2017,14,14,14.059326
Mon Oct 09 12:30:22 2017,14,15,14.065579
Mon Oct 09 12:30:23 2017,14,14,14.493801
Mon Oct 09 12:30:23 2017,14,14,14.425787
Mon Oct 09 12:30:24 2017,15,14,14.312631
Mon Oct 09 12:30:24 2017,15,14,14.240458
Mon Oct 09 12:30:25 2017,14,14,14.1480465
Mon Oct 09 12:30:25 2017,14,14,14.082155
Mon Oct 09 12:30:26 2017,14,14,14.040073
Mon Oct 09 12:30:26 2017,15,14,14.083183
Mon Oct 09 12:30:27 2017,14,14,14.069021
Mon Oct 09 12:30:27 2017,14,14,14.050821
Mon Oct 09 12:30:28 2017,14,14,14.014588
Mon Oct 09 12:30:28 2017,14,15,14.042013
Mon Oct 09 12:30:29 2017,14,14,14.47691
Mon Oct 09 12:30:29 2017,14,14,14.384993
Mon Oct 09 12:30:30 2017,14,15,14.315514
Mon Oct 09 12:30:30 2017,14,14,14.631626
Mon Oct 09 12:30:31 2017,14,14,14.449729
Mon Oct 09 12:30:31 2017,14,14,14.29322
Mon Oct 09 12:30:32 2017,14,15,14.196119
Mon Oct 09 12:30:32 2017,14,14,14.599156
Mon Oct 09 12:30:33 2017,15,14,14.430046
Mon Oct 09 12:30:33 2017,14,14,14.255481
Mon Oct 09 12:30:34 2017,14,14,14.126037
Mon Oct 09 12:30:34 2017,14,14,14.109513
Mon Oct 09 12:30:35 2017,14,15,14.074853
Mon Oct 09 12:30:35 2017,14,14,14.475718
Mon Oct 09 12:30:36 2017,15,14,14.34885
Mon Oct 09 12:30:36 2017,15,14,14.204517
Mon Oct 09 12:30:37 2017,14,14,14.134563
Mon Oct 09 12:30:37 2017,14,14,14.07729
Mon Oct 09 12:30:38 2017,14,14,14.060722
Mon Oct 09 12:30:39 2017,14,14,14.0486555
Mon Oct 09 12:30:39 2017,15,14,14.029499
Mon Oct 09 12:30:40 2017,15,14,13.998785
Mon Oct 09 12:30:40 2017,14,14,13.992178
Mon Oct 09 12:30:40 2017,14,14,14.021634
Mon Oct 09 12:30:41 2017,14,15,14.082196
Mon Oct 09 12:30:41 2017,15,14,14.512674
Mon Oct 09 12:30:42 2017,15,14,14.373864
Mon Oct 09 12:30:42 2017,14,14,14.322677
Mon Oct 09 12:30:43 2017,15,14,14.208768
Mon Oct 09 12:30:43 2017,14,14,14.173688
Mon Oct 09 12:30:44 2017,14,15,14.133051
Mon Oct 09 12:30:44 2017,14,15,14.534863
Mon Oct 09 12:30:45 2017,15,14,14.819582
Mon Oct 09 12:30:45 2017,15,14,14.568491
Mon Oct 09 12:30:46 2017,14,14,14.435171
Mon Oct 09 12:30:46 2017,14,14,14.288677
Mon Oct 09 12:30:47 2017,14,14,14.181081
Mon Oct 09 12:30:47 2017,15,14,14.058967
Mon Oct 09 12:30:48 2017,14,14,14.030233
Mon Oct 09 12:30:48 2017,14,15,13.993362
Mon Oct 09 12:30:49 2017,14,15,14.405885
Mon Oct 09 12:30:49 2017,14,14,14.698573
Mon Oct 09 12:30:50 2017,14,14,14.555211
Mon Oct 09 12:30:50 2017,14,15,14.374373
Mon Oct 09 12:30:51 2017,14,14,14.707747
Mon Oct 09 12:30:51 2017,14,14,14.4963255
Mon Oct 09 12:30:52 2017,14,14,14.302178
Mon Oct 09 12:30:52 2017,14,15,14.127249
Mon Oct 09 12:30:53 2017,14,15,14.508938
Mon Oct 09 12:30:53 2017,14,14,14.812589
Mon Oct 09 12:30:54 2017,14,15,14.582788
Mon Oct 09 12:30:54 2017,14,14,14.786366
Mon Oct 09 12:30:55 2017,14,14,14.557164
Mon Oct 09 12:30:55 2017,14,14,14.344437
Mon Oct 09 12:30:56 2017,14,14,14.198873
Mon Oct 09 12:30:56 2017,14,14,14.134424
Mon Oct 09 12:30:57 2017,15,14,14.026859
Mon Oct 09 12:30:58 2017,15,15,13.947742
Mon Oct 09 12:30:58 2017,15,14,14.356996
Mon Oct 09 12:30:59 2017,14,15,14.294274
Mon Oct 09 12:30:59 2017,14,14,14.648632
Mon Oct 09 12:31:00 2017,15,14,14.461799
Mon Oct 09 12:31:00 2017,15,14,14.334371
Mon Oct 09 12:31:01 2017,15,14,14.170042
Mon Oct 09 12:31:01 2017,14,14,14.117302
Mon Oct 09 12:31:02 2017,14,14,14.082614
Mon Oct 09 12:31:02 2017,14,14,14.001822
Mon Oct 09 12:31:03 2017,14,14,13.960107
Mon Oct 09 12:31:03 2017,14,15,13.998447
Mon Oct 09 12:31:04 2017,15,14,14.44271
Mon Oct 09 12:31:04 2017,14,14,14.384503
Mon Oct 09 12:31:05 2017,14,14,14.286909
Mon Oct 09 12:31:05 2017,14,14,14.210071
Mon Oct 09 12:31:06 2017,15,14,14.147373
Mon Oct 09 12:31:06 2017,14,14,14.129147
Mon Oct 09 12:31:07 2017,14,14,14.015055
Mon Oct 09 12:31:07 2017,14,14,14.04596
Mon Oct 09 12:31:08 2017,14,14,14.043743
Mon Oct 09 12:31:08 2017,14,14,14.053639
Mon Oct 09 12:31:09 2017,14,14,14.053797
Mon Oct 09 12:31:09 2017,14,15,14.057686
Mon Oct 09 12:31:10 2017,14,14,14.472583
Mon Oct 09 12:31:10 2017,14,14,14.356858
Mon Oct 09 12:31:11 2017,14,14,14.325569
Mon Oct 09 12:31:11 2017,14,14,14.217547
Mon Oct 09 12:31:12 2017,14,14,14.134323
Mon Oct 09 12:31:12 2017,14,14,14.080387
Mon Oct 09 12:31:13 2017,14,14,14.040846
Mon Oct 09 12:31:13 2017,14,14,14.060928
Mon Oct 09 12:31:14 2017,14,15,14.042019
Mon Oct 09 12:31:14 2017,14,14,14.504792
Mon Oct 09 12:31:15 2017,14,14,14.343015
Mon Oct 09 12:31:15 2017,15,14,14.263856
Mon Oct 09 12:31:16 2017,14,14,14.227517
Mon Oct 09 12:31:17 2017,14,14,14.151853
Mon Oct 09 12:31:17 2017,14,14,14.113552
Mon Oct 09 12:31:18 2017,14,14,14.02888
Mon Oct 09 12:31:18 2017,14,14,14.113456
Mon Oct 09 12:31:19 2017,14,14,14.03434
Mon Oct 09 12:31:19 2017,14,14,14.038535
Mon Oct 09 12:31:20 2017,14,14,14.020451
Mon Oct 09 12:31:20 2017,14,14,14.080625
Mon Oct 09 12:31:21 2017,14,14,14.051538
Mon Oct 09 12:31:21 2017,14,14,14.058401
Mon Oct 09 12:31:22 2017,14,14,14.024231
Mon Oct 09 12:31:22 2017,14,14,14.054248
Mon Oct 09 12:31:23 2017,14,14,14.082676
Mon Oct 09 12:31:23 2017,15,14,14.061594
Mon Oct 09 12:31:24 2017,14,15,14.047949
Mon Oct 09 12:31:24 2017,14,15,14.5137005
Mon Oct 09 12:31:25 2017,14,15,14.81579
Mon Oct 09 12:31:25 2017,14,14,15.053485
Mon Oct 09 12:31:25 2017,14,14,14.77826
Mon Oct 09 12:31:26 2017,14,14,14.537411
Mon Oct 09 12:31:26 2017,14,14,14.364763
Mon Oct 09 12:31:27 2017,14,14,14.210223
Mon Oct 09 12:31:27 2017,14,15,14.073025
Mon Oct 09 12:31:28 2017,14,15,14.402547
Mon Oct 09 12:31:28 2017,14,14,14.75412
Mon Oct 09 12:31:29 2017,15,14,14.509701
Mon Oct 09 12:31:29 2017,14,14,14.368252
Mon Oct 09 12:31:30 2017,14,14,14.250664
Mon Oct 09 12:31:30 2017,15,14,14.106363
Mon Oct 09 12:31:31 2017,14,15,14.014654
Mon Oct 09 12:31:31 2017,14,14,14.36541
Mon Oct 09 12:31:32 2017,14,14,14.320975
Mon Oct 09 12:31:32 2017,15,14,14.181856
Mon Oct 09 12:31:33 2017,14,14,14.11882
Mon Oct 09 12:31:33 2017,14,14,14.093901
Mon Oct 09 12:31:34 2017,14,14,14.034297
Mon Oct 09 12:31:34 2017,14,14,14.023649
Mon Oct 09 12:31:35 2017,14,15,14.007695
Mon Oct 09 12:31:36 2017,15,14,14.462827
Mon Oct 09 12:31:36 2017,14,14,14.370112
Mon Oct 09 12:31:37 2017,14,14,14.316166
Mon Oct 09 12:31:37 2017,14,14,14.223481
Mon Oct 09 12:31:38 2017,14,14,14.152046
Mon Oct 09 12:31:38 2017,14,14,14.10494
Mon Oct 09 12:31:39 2017,14,15,14.07568
Mon Oct 09 12:31:39 2017,14,14,14.509704
Mon Oct 09 12:31:40 2017,14,14,14.346341
Mon Oct 09 12:31:40 2017,14,14,14.2848015
Mon Oct 09 12:31:41 2017,14,15,14.230514
Mon Oct 09 12:31:41 2017,14,15,14.582335
Mon Oct 09 12:31:42 2017,15,14,14.805723
Mon Oct 09 12:31:42 2017,14,14,14.534623
Mon Oct 09 12:31:43 2017,14,14,14.4054165
Mon Oct 09 12:31:43 2017,14,14,14.221953
Mon Oct 09 12:31:44 2017,14,14,14.1747875
Mon Oct 09 12:31:44 2017,14,14,14.048822
Mon Oct 09 12:31:45 2017,15,14,13.996997
Mon Oct 09 12:31:45 2017,15,14,13.972043
Mon Oct 09 12:31:46 2017,14,15,13.971665
Mon Oct 09 12:31:46 2017,14,14,14.431556
Mon Oct 09 12:31:47 2017,14,14,14.33062
Mon Oct 09 12:31:47 2017,14,14,14.272298
Mon Oct 09 12:31:48 2017,14,15,14.197626
Mon Oct 09 12:31:48 2017,14,14,14.578505
Mon Oct 09 12:31:49 2017,14,14,14.390526
Mon Oct 09 12:31:49 2017,15,14,14.262807
Mon Oct 09 12:31:50 2017,15,14,14.2049465
Mon Oct 09 12:31:50 2017,14,15,14.151212
Mon Oct 09 12:31:51 2017,14,14,14.518942
Mon Oct 09 12:31:51 2017,15,15,14.376916
Mon Oct 09 12:31:52 2017,14,14,14.702557
Mon Oct 09 12:31:52 2017,14,15,14.471318
Mon Oct 09 12:31:53 2017,14,14,14.763162
Mon Oct 09 12:31:53 2017,15,14,14.572265
Mon Oct 09 12:31:54 2017,15,14,14.328663
Mon Oct 09 12:31:54 2017,14,15,14.216971
Mon Oct 09 12:31:55 2017,15,15,14.497141
Mon Oct 09 12:31:56 2017,14,14,14.79542
Mon Oct 09 12:31:56 2017,14,14,14.496187
Mon Oct 09 12:31:57 2017,14,14,14.318512
Mon Oct 09 12:31:57 2017,14,14,14.202367
Mon Oct 09 12:31:58 2017,14,14,14.123298
Mon Oct 09 12:31:58 2017,14,14,14.043013
Mon Oct 09 12:31:59 2017,15,13,13.941606
Mon Oct 09 12:31:59 2017,14,13,13.54477
Mon Oct 09 12:32:00 2017,15,14,13.165669
Mon Oct 09 12:32:00 2017,14,14,13.452254
Mon Oct 09 12:32:01 2017,14,13,13.684986
Mon Oct 09 12:32:01 2017,14,13,13.389037
Mon Oct 09 12:32:02 2017,14,13,13.1477165
Mon Oct 09 12:32:02 2017,14,14,13.020491
Mon Oct 09 12:32:03 2017,14,13,13.412128
Mon Oct 09 12:32:03 2017,14,13,13.249557
Mon Oct 09 12:32:04 2017,14,13,13.160241
Mon Oct 09 12:32:04 2017,15,13,13.06841
Mon Oct 09 12:32:05 2017,14,14,13.017414
Mon Oct 09 12:32:05 2017,14,13,13.430964
Mon Oct 09 12:32:06 2017,14,14,13.322931
Mon Oct 09 12:32:06 2017,14,13,13.673292
Mon Oct 09 12:32:07 2017,14,13,13.451725
Mon Oct 09 12:32:07 2017,14,13,13.357615
Mon Oct 09 12:32:08 2017,14,13,13.248649
Mon Oct 09 12:32:08 2017,14,13,13.155341
Mon Oct 09 12:32:09 2017,14,13,13.048621
Mon Oct 09 12:32:09 2017,14,13,12.983004
Mon Oct 09 12:32:10 2017,14,13,13.007387
Mon Oct 09 12:32:10 2017,15,13,12.984062
Mon Oct 09 12:32:10 2017,14,13,13.064173
